run_id,domain,variant,protocol,repeat,ground_truth_feasible,raw_predicted_infeasible,terminal_causal_failure,cp_terminal_kind,cp_terminal_stage,summary
workshop__F2_MANUAL_FIRST_TWO_REGIONS__initial_observation_only__r01,workshop,F2_MANUAL_FIRST_TWO_REGIONS,initial_observation_only,1,True,True,UNRESOLVED_REFINEMENT_FAILURE,REFINEMENT,COLLISION,environment collision google:link_finger_tip_right [unnamed robot geom] / workbench [workbench_top_col] (-0.7 cm signed distance)
workshop__F2_MANUAL_FIRST_TWO_REGIONS__initial_observation_only__r02,workshop,F2_MANUAL_FIRST_TWO_REGIONS,initial_observation_only,2,True,True,UNRESOLVED_REFINEMENT_FAILURE,REFINEMENT,COLLISION,environment collision google:link_finger_tip_right [unnamed robot geom] / workbench [workbench_top_col] (-0.7 cm signed distance)
workshop__F2_MANUAL_FIRST_TWO_REGIONS__initial_observation_only__r03,workshop,F2_MANUAL_FIRST_TWO_REGIONS,initial_observation_only,3,True,True,UNRESOLVED_REFINEMENT_FAILURE,REFINEMENT,COLLISION,environment collision google:link_finger_tip_right [unnamed robot geom] / workbench [workbench_top_col] (-0.7 cm signed distance)
workshop__F2_MANUAL_FIRST_TWO_REGIONS__initial_observation_only__r04,workshop,F2_MANUAL_FIRST_TWO_REGIONS,initial_observation_only,4,True,True,UNRESOLVED_REFINEMENT_FAILURE,REFINEMENT,COLLISION,environment collision google:link_finger_tip_right [unnamed robot geom] / workbench [workbench_top_col] (-0.7 cm signed distance)
workshop__F3_POWER_FIRST_TWO_REGIONS__fixed_full_inspection__r00,workshop,F3_POWER_FIRST_TWO_REGIONS,fixed_full_inspection,0,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F3_POWER_FIRST_TWO_REGIONS__fixed_full_inspection__r01,workshop,F3_POWER_FIRST_TWO_REGIONS,fixed_full_inspection,1,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F3_POWER_FIRST_TWO_REGIONS__fixed_full_inspection__r02,workshop,F3_POWER_FIRST_TWO_REGIONS,fixed_full_inspection,2,True,True,UNRESOLVED_IDENTITY_FAILURE,ENTITY_RESOLUTION,ENTITY_RESOLUTION,no class-compatible visible entity is close enough to 'screw_1'
workshop__F3_POWER_FIRST_TWO_REGIONS__fixed_full_inspection__r03,workshop,F3_POWER_FIRST_TWO_REGIONS,fixed_full_inspection,3,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F3_POWER_FIRST_TWO_REGIONS__fixed_full_inspection__r04,workshop,F3_POWER_FIRST_TWO_REGIONS,fixed_full_inspection,4,True,True,UNRESOLVED_IDENTITY_FAILURE,ENTITY_RESOLUTION,ENTITY_RESOLUTION,no class-compatible visible entity is close enough to 'screw_1'
workshop__F3_POWER_FIRST_TWO_REGIONS__initial_observation_only__r00,workshop,F3_POWER_FIRST_TWO_REGIONS,initial_observation_only,0,True,True,UNRESOLVED_REFINEMENT_FAILURE,REFINEMENT,COLLISION,environment collision google:link_finger_tip_right [unnamed robot geom] / workbench [workbench_top_col] (-0.7 cm signed distance)
workshop__F3_POWER_FIRST_TWO_REGIONS__initial_observation_only__r01,workshop,F3_POWER_FIRST_TWO_REGIONS,initial_observation_only,1,True,True,UNRESOLVED_REFINEMENT_FAILURE,REFINEMENT,COLLISION,environment collision google:link_finger_tip_right [unnamed robot geom] / workbench [workbench_top_col] (-0.7 cm signed distance)
workshop__F3_POWER_FIRST_TWO_REGIONS__initial_observation_only__r02,workshop,F3_POWER_FIRST_TWO_REGIONS,initial_observation_only,2,True,True,UNRESOLVED_REFINEMENT_FAILURE,REFINEMENT,COLLISION,environment collision google:link_finger_tip_right [unnamed robot geom] / workbench [workbench_top_col] (-0.7 cm signed distance)
workshop__F3_POWER_FIRST_TWO_REGIONS__initial_observation_only__r03,workshop,F3_POWER_FIRST_TWO_REGIONS,initial_observation_only,3,True,True,UNRESOLVED_REFINEMENT_FAILURE,REFINEMENT,COLLISION,environment collision google:link_finger_tip_right [unnamed robot geom] / workbench [workbench_top_col] (-0.7 cm signed distance)
workshop__F3_POWER_FIRST_TWO_REGIONS__initial_observation_only__r04,workshop,F3_POWER_FIRST_TWO_REGIONS,initial_observation_only,4,True,True,UNRESOLVED_REFINEMENT_FAILURE,REFINEMENT,COLLISION,environment collision google:link_finger_tip_right [unnamed robot geom] / workbench [workbench_top_col] (-0.7 cm signed distance)
workshop__F4_MANUAL_FIRST_THREE_REGIONS__fixed_full_inspection__r00,workshop,F4_MANUAL_FIRST_THREE_REGIONS,fixed_full_inspection,0,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F4_MANUAL_FIRST_THREE_REGIONS__fixed_full_inspection__r01,workshop,F4_MANUAL_FIRST_THREE_REGIONS,fixed_full_inspection,1,True,True,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F4_MANUAL_FIRST_THREE_REGIONS__fixed_full_inspection__r02,workshop,F4_MANUAL_FIRST_THREE_REGIONS,fixed_full_inspection,2,True,True,UNRESOLVED_IDENTITY_FAILURE,ENTITY_RESOLUTION,ENTITY_RESOLUTION,no class-compatible visible entity is close enough to 'driver_1'
workshop__F4_MANUAL_FIRST_THREE_REGIONS__fixed_full_inspection__r03,workshop,F4_MANUAL_FIRST_THREE_REGIONS,fixed_full_inspection,3,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F4_MANUAL_FIRST_THREE_REGIONS__fixed_full_inspection__r04,workshop,F4_MANUAL_FIRST_THREE_REGIONS,fixed_full_inspection,4,True,True,UNRESOLVED_IDENTITY_FAILURE,ENTITY_RESOLUTION,ENTITY_RESOLUTION,no class-compatible visible entity is close enough to 'driver_1'
workshop__F4_MANUAL_FIRST_THREE_REGIONS__initial_observation_only__r00,workshop,F4_MANUAL_FIRST_THREE_REGIONS,initial_observation_only,0,True,True,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F4_MANUAL_FIRST_THREE_REGIONS__initial_observation_only__r01,workshop,F4_MANUAL_FIRST_THREE_REGIONS,initial_observation_only,1,True,True,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F4_MANUAL_FIRST_THREE_REGIONS__initial_observation_only__r02,workshop,F4_MANUAL_FIRST_THREE_REGIONS,initial_observation_only,2,True,True,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F4_MANUAL_FIRST_THREE_REGIONS__initial_observation_only__r03,workshop,F4_MANUAL_FIRST_THREE_REGIONS,initial_observation_only,3,True,True,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F4_MANUAL_FIRST_THREE_REGIONS__initial_observation_only__r04,workshop,F4_MANUAL_FIRST_THREE_REGIONS,initial_observation_only,4,True,True,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F5_POWER_FIRST_THREE_REGIONS__fixed_full_inspection__r00,workshop,F5_POWER_FIRST_THREE_REGIONS,fixed_full_inspection,0,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F5_POWER_FIRST_THREE_REGIONS__fixed_full_inspection__r01,workshop,F5_POWER_FIRST_THREE_REGIONS,fixed_full_inspection,1,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F5_POWER_FIRST_THREE_REGIONS__fixed_full_inspection__r02,workshop,F5_POWER_FIRST_THREE_REGIONS,fixed_full_inspection,2,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F5_POWER_FIRST_THREE_REGIONS__fixed_full_inspection__r03,workshop,F5_POWER_FIRST_THREE_REGIONS,fixed_full_inspection,3,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F5_POWER_FIRST_THREE_REGIONS__fixed_full_inspection__r04,workshop,F5_POWER_FIRST_THREE_REGIONS,fixed_full_inspection,4,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F5_POWER_FIRST_THREE_REGIONS__initial_observation_only__r00,workshop,F5_POWER_FIRST_THREE_REGIONS,initial_observation_only,0,True,True,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F5_POWER_FIRST_THREE_REGIONS__initial_observation_only__r01,workshop,F5_POWER_FIRST_THREE_REGIONS,initial_observation_only,1,True,True,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F5_POWER_FIRST_THREE_REGIONS__initial_observation_only__r02,workshop,F5_POWER_FIRST_THREE_REGIONS,initial_observation_only,2,True,True,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F5_POWER_FIRST_THREE_REGIONS__initial_observation_only__r03,workshop,F5_POWER_FIRST_THREE_REGIONS,initial_observation_only,3,True,True,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F5_POWER_FIRST_THREE_REGIONS__initial_observation_only__r04,workshop,F5_POWER_FIRST_THREE_REGIONS,initial_observation_only,4,True,True,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F6_MANUAL_ONLY__fixed_full_inspection__r00,workshop,F6_MANUAL_ONLY,fixed_full_inspection,0,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F6_MANUAL_ONLY__fixed_full_inspection__r01,workshop,F6_MANUAL_ONLY,fixed_full_inspection,1,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F6_MANUAL_ONLY__fixed_full_inspection__r02,workshop,F6_MANUAL_ONLY,fixed_full_inspection,2,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F6_MANUAL_ONLY__fixed_full_inspection__r03,workshop,F6_MANUAL_ONLY,fixed_full_inspection,3,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F6_MANUAL_ONLY__fixed_full_inspection__r04,workshop,F6_MANUAL_ONLY,fixed_full_inspection,4,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F6_MANUAL_ONLY__initial_observation_only__r00,workshop,F6_MANUAL_ONLY,initial_observation_only,0,True,True,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F6_MANUAL_ONLY__initial_observation_only__r01,workshop,F6_MANUAL_ONLY,initial_observation_only,1,True,True,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F6_MANUAL_ONLY__initial_observation_only__r02,workshop,F6_MANUAL_ONLY,initial_observation_only,2,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F6_MANUAL_ONLY__initial_observation_only__r03,workshop,F6_MANUAL_ONLY,initial_observation_only,3,True,True,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F6_MANUAL_ONLY__initial_observation_only__r04,workshop,F6_MANUAL_ONLY,initial_observation_only,4,True,True,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F7_POWER_ONLY__fixed_full_inspection__r00,workshop,F7_POWER_ONLY,fixed_full_inspection,0,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F7_POWER_ONLY__fixed_full_inspection__r01,workshop,F7_POWER_ONLY,fixed_full_inspection,1,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F7_POWER_ONLY__fixed_full_inspection__r02,workshop,F7_POWER_ONLY,fixed_full_inspection,2,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F7_POWER_ONLY__fixed_full_inspection__r03,workshop,F7_POWER_ONLY,fixed_full_inspection,3,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F7_POWER_ONLY__fixed_full_inspection__r04,workshop,F7_POWER_ONLY,fixed_full_inspection,4,True,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F7_POWER_ONLY__initial_observation_only__r00,workshop,F7_POWER_ONLY,initial_observation_only,0,True,True,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F7_POWER_ONLY__initial_observation_only__r01,workshop,F7_POWER_ONLY,initial_observation_only,1,True,True,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F7_POWER_ONLY__initial_observation_only__r02,workshop,F7_POWER_ONLY,initial_observation_only,2,True,True,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F7_POWER_ONLY__initial_observation_only__r03,workshop,F7_POWER_ONLY,initial_observation_only,3,True,True,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__F7_POWER_ONLY__initial_observation_only__r04,workshop,F7_POWER_ONLY,initial_observation_only,4,True,True,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__I0_NO_DRIVER__fixed_full_inspection__r00,workshop,I0_NO_DRIVER,fixed_full_inspection,0,False,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__I0_NO_DRIVER__fixed_full_inspection__r01,workshop,I0_NO_DRIVER,fixed_full_inspection,1,False,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__I0_NO_DRIVER__fixed_full_inspection__r02,workshop,I0_NO_DRIVER,fixed_full_inspection,2,False,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__I0_NO_DRIVER__fixed_full_inspection__r03,workshop,I0_NO_DRIVER,fixed_full_inspection,3,False,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__I0_NO_DRIVER__fixed_full_inspection__r04,workshop,I0_NO_DRIVER,fixed_full_inspection,4,False,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__I0_NO_DRIVER__initial_observation_only__r00,workshop,I0_NO_DRIVER,initial_observation_only,0,False,True,UNRESOLVED_REFINEMENT_FAILURE,REFINEMENT,COLLISION,environment collision google:link_finger_tip_right [unnamed robot geom] / workbench [workbench_top_col] (-0.7 cm signed distance)
workshop__I0_NO_DRIVER__initial_observation_only__r01,workshop,I0_NO_DRIVER,initial_observation_only,1,False,True,UNRESOLVED_REFINEMENT_FAILURE,REFINEMENT,COLLISION,environment collision google:link_finger_tip_right [unnamed robot geom] / workbench [workbench_top_col] (-0.7 cm signed distance)
workshop__I0_NO_DRIVER__initial_observation_only__r02,workshop,I0_NO_DRIVER,initial_observation_only,2,False,True,UNRESOLVED_REFINEMENT_FAILURE,REFINEMENT,COLLISION,environment collision google:link_finger_tip_right [unnamed robot geom] / workbench [workbench_top_col] (-0.7 cm signed distance)
workshop__I0_NO_DRIVER__initial_observation_only__r03,workshop,I0_NO_DRIVER,initial_observation_only,3,False,True,UNRESOLVED_REFINEMENT_FAILURE,REFINEMENT,COLLISION,environment collision google:link_finger_tip_right [unnamed robot geom] / workbench [workbench_top_col] (-0.7 cm signed distance)
workshop__I0_NO_DRIVER__initial_observation_only__r04,workshop,I0_NO_DRIVER,initial_observation_only,4,False,True,UNRESOLVED_REFINEMENT_FAILURE,REFINEMENT,COLLISION,environment collision google:link_finger_tip_right [unnamed robot geom] / workbench [workbench_top_col] (-0.7 cm signed distance)
workshop__I1_NO_SCREW__fixed_full_inspection__r00,workshop,I1_NO_SCREW,fixed_full_inspection,0,False,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__I1_NO_SCREW__fixed_full_inspection__r01,workshop,I1_NO_SCREW,fixed_full_inspection,1,False,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__I1_NO_SCREW__fixed_full_inspection__r02,workshop,I1_NO_SCREW,fixed_full_inspection,2,False,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__I1_NO_SCREW__fixed_full_inspection__r03,workshop,I1_NO_SCREW,fixed_full_inspection,3,False,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__I1_NO_SCREW__fixed_full_inspection__r04,workshop,I1_NO_SCREW,fixed_full_inspection,4,False,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__I1_NO_SCREW__initial_observation_only__r00,workshop,I1_NO_SCREW,initial_observation_only,0,False,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__I1_NO_SCREW__initial_observation_only__r01,workshop,I1_NO_SCREW,initial_observation_only,1,False,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__I1_NO_SCREW__initial_observation_only__r02,workshop,I1_NO_SCREW,initial_observation_only,2,False,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__I1_NO_SCREW__initial_observation_only__r03,workshop,I1_NO_SCREW,initial_observation_only,3,False,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
workshop__I1_NO_SCREW__initial_observation_only__r04,workshop,I1_NO_SCREW,initial_observation_only,4,False,True,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem
